0,223.188.60.32,107.20.164.42,1518,0.002205000,2.0187,1,'http://data.mobclix.com/post/config?p=android&a=B2AA25CC-205D-44BD-A034-A70C8D0A5E26&m=2.1.2&v=1.0.2&d=353720058047180&dm=GT-I9300&dv=4.0.4&hwdm=m0&g=null&off=0&st=8778&it=0&mcc=404&mnc=10'::0.564525000
1,223.188.60.32,107.20.176.85,2611,1.899804000,2.8513,1,'http://ads.mobclix.com/?p=android&i=B2AA25CC-205D-44BD-A034-A70C8D0A5E26&s=320x50&av=1.0.2&u=353720058047180&andid=bdf850f1d7ee01ae&v=2.1.2&ct=null&l=en_GB&dt=GT-I9300&sv=4.0.4&ua=Mozilla%2F5.0+%28Linux%3B+U%3B+Android+4.0.4%3B+en-gb%3B+GT-I9300+Build%2FIMM76D%29+AppleWebKit%2F534.30+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Mobile+Safari%2F534.30&o=0&ap=0'::2.475161000
2,223.188.60.32,96.17.181.32,10482,4.754790000,5.3130,1,'http://assets.zestadz.com/ad/ad_picture/329473/300x50_revised-320x50.gif'::4.944467000
3,223.188.60.32,74.125.128.188,422,7.894919000,0.0001,0,
4,223.188.60.32,204.236.220.251,1081,8.205782000,1.6590,1,'http://s.mobclix.com/imp?rid=077144698a51401981a6d21cd37cc1cc&aid=145975&pid=104507'::8.691233000
5,223.188.60.32,74.125.236.23,5697,10.685268000,26.3625,3,"'http://www.google.co.in/m/gne/suggest/v2?q=t&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.548995,77.187020&acc=700&pff=1&feeds=qs,ns'::10.844060000, 'http://www.google.co.in/m/gne/suggest/v2?q=ti&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.548995,77.187020&acc=700&pff=1&feeds=qs,ns'::11.355346000, 'http://www.google.co.in/m/gne/suggest/v2?q=tim&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.548995,77.187020&acc=700&pff=1&feeds=qs,ns'::11.788954000"
6,223.188.60.32,96.17.181.18,46864,11.828116000,5.6547,1,'http://timesofindia.indiatimes.com/'::12.108218000
7,223.188.60.32,96.17.181.18,16556,11.967452000,4.9353,1,'http://timesofindia.indiatimes.com/default_b2_style_v15.cms?version=1'::12.948017000
8,223.188.60.32,96.17.181.18,15565,12.952713000,5.3302,2,"'http://timesofindia.indiatimes.com/default_b2_glblnavcss_v6.cms?version=1'::13.654880000, 'http://timesofindia.indiatimes.com/tpoint_js_v12.cms?version=6'::15.144749000"
9,223.188.60.32,96.17.181.18,4174,12.963562000,4.5491,1,'http://timesofindia.indiatimes.com/before_body_js.cms?version=11'::13.665843000
10,223.188.60.32,96.17.181.18,46857,12.964186000,9.2439,4,"'http://timesofindia.indiatimes.com/double_google_ads/msid-4719157,subid-0.cms'::13.702529000, 'http://timesofindia.indiatimes.com/after_body_js.cms?version=11'::15.151351000, 'http://timesofindia.indiatimes.com/photo/5580816.cms'::18.249926000, 'http://timesofindia.indiatimes.com/photo/13820331.cms'::18.540084000"
