0,223.181.32.61,31.13.79.23,6569,0.000000000,2.4419,0,
1,223.181.32.61,74.125.236.15,1590,0.031100000,21.1832,1,'http://www.gstatic.com/afma/sdk-core-v40.js'::1.654132000
2,223.181.32.61,173.252.73.52,3459,0.413362000,22.9088,0,
3,223.181.32.61,74.209.160.12,4707,0.413765000,11.5348,0,
4,223.181.32.61,50.22.231.50,168,0.413815000,0.9687,0,
5,223.181.32.61,31.13.79.23,291371,0.863778000,68.3291,0,
6,223.181.32.61,31.13.79.7,467,0.892154000,0.0003,0,
7,223.181.32.61,173.252.73.52,7688,0.907522000,22.0347,0,
8,223.181.32.61,107.20.164.39,2260,1.131854000,20.0836,1,'http://data.mobclix.com/post/config?p=android&a=B2AA25CC-205D-44BD-A034-A70C8D0A5E26&m=2.1.2&v=1.0.2&d=353720058047180&dm=GT-I9300&dv=4.0.4&hwdm=m0&g=null&off=0&st=0&it=0&mcc=404&mnc=10'::2.626811000
9,223.181.32.61,31.13.79.7,11996,1.249293000,20.9849,0,
10,223.181.32.61,31.13.79.7,605,1.653637000,0.7839,0,
11,223.181.32.61,23.23.133.169,204,1.732164000,1.1718,0,
12,223.181.32.61,223.224.40.118,340,2.874888000,12.4813,0,
13,223.181.32.61,223.224.40.114,340,3.883098000,16.4856,0,
14,223.181.32.61,74.125.236.13,6295,6.189184000,57.4736,2,"'http://googleads.g.doubleclick.net/mads/gma?preqs=0&u_sd=2&u_h=640&u_w=360&msid=org.zwanoo.android.speedtest&js=afma-sdk-a-v4.1.1&isu=2B08B845C77F97A806DCD5120C5C045E&format=320x50_mb&net=ed&app_name=29.android.org.zwanoo.android.speedtest&u_audio=1&hl=en&u_so=p&output=html&region=mobile_app&u_tz=-330&client_sdk=1&ex=1&slotname=a14d75b5afb410e&caps=th_autoplay_sdkAdmobApiForAds_di&jsv=45'::20.333295000, 'http://googleads.g.doubleclick.net/mads/gma?preqs=0&u_sd=2&u_h=640&u_w=360&msid=org.zwanoo.android.speedtest&js=afma-sdk-a-v4.1.1&isu=2B08B845C77F97A806DCD5120C5C045E&format=320x50_mb&net=ed&app_name=29.android.org.zwanoo.android.speedtest&u_audio=1&hl=en&u_so=p&output=html&region=mobile_app&u_tz=-330&client_sdk=1&ex=1&slotname=a14d75b5afb410e&caps=th_autoplay_sdkAdmobApiForAds_di&jsv=45'::62.827531000"
15,223.181.32.61,50.22.231.39,2254,9.356495000,14.9758,0,
16,223.181.32.61,182.19.95.104,208,19.248802000,2.5156,0,
17,223.181.32.61,74.125.128.188,744,19.400501000,25.2420,0,
18,223.181.32.61,107.21.253.152,1283,19.658814000,49.5444,1,'http://ads.mobclix.com/?p=android&i=B2AA25CC-205D-44BD-A034-A70C8D0A5E26&s=320x50&av=1.0.2&u=353720058047180&andid=bdf850f1d7ee01ae&v=2.1.2&ct=null&l=en_GB&dt=GT-I9300&sv=4.0.4&ua=Mozilla%2F5.0+%28Linux%3B+U%3B+Android+4.0.4%3B+en-gb%3B+GT-I9300+Build%2FIMM76D%29+AppleWebKit%2F534.30+%28KHTML%2C+like+Gecko%29+Version%2F4.0+Mobile+Safari%2F534.30&o=0&ap=0'::22.186999000
19,223.181.32.61,202.134.194.5,212,20.273176000,1.5154,0,
20,223.181.32.61,202.148.204.202,1165,21.302253000,1.3303,1,'http://speedtest1-delhi.aircel.com/speedtest/latency.txt'::22.049804000
21,223.181.32.61,125.252.226.152,45456,21.790468000,4.7198,1,'http://timesofindia.indiatimes.com/'::21.986439000
22,223.181.32.61,202.148.204.202,1165,22.349633000,1.1685,1,'http://speedtest1-delhi.aircel.com/speedtest/latency.txt'::22.647596000
23,223.181.32.61,223.165.31.12,1923,22.675351000,4.3377,1,'http://netspiderads3.indiatimes.com/ads.dll/getjsonad?slotid=1556'::23.034256000
24,223.181.32.61,74.125.236.26,1475,22.726701000,4.2867,1,'http://www.googletagservices.com/tag/js/gpt.js'::23.084560000
25,223.181.32.61,74.125.236.26,424,22.881182000,4.1322,0,
26,223.181.32.61,223.165.31.12,416,22.922893000,4.0636,0,
27,223.181.32.61,223.165.31.15,1373,22.955120000,2.0736,1,'http://ads.indiatimes.com/ads.dll/genptypead?slotid=3736'::23.202303000
28,223.181.32.61,223.165.31.19,1855,22.965156000,4.0481,1,'http://netspideradswc.indiatimes.com/ads.dll/getjsonad?slotid=205'::23.216357000
29,223.181.32.61,202.148.204.202,1097,23.039457000,1.6780,1,'http://speedtest1-delhi.aircel.com/speedtest/latency.txt'::23.528870000
30,223.181.32.61,96.17.182.41,2047,23.173757000,3.7801,1,'http://b.scorecardresearch.com/b?c1=2&c2=6036484&ns__t=1361456997213&ns_c=UTF-8&c8=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&c7=http%3A%2F%2Ftimesofindia.indiatimes.com%2F&c9='::23.495282000
31,223.181.32.61,173.194.36.4,3475,23.173898000,4.5523,2,"'http://www.google-analytics.com/__utm.gif?utmwv=5.3.9&utms=1&utmn=611512153&utmhn=timesofindia.indiatimes.com&utmcs=UTF-8&utmsr=1280x720&utmvp=980x1544&utmsc=32-bit&utmul=en-gb&utmje=0&utmfl=11.1%20r115&utmdt=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&utmhid=1183072175&utmr=-&utmp=%2F&utmac=UA-198011-4&utmcc=__utma%3D1.471958541.1358311811.1361453799.1361456997.30%3B%2B__utmz%3D1.1360553871.16.3.utmcsr%3Dtimesofindia.indiatimes.com%7Cutmccn%3D(referral)%7Cutmcmd%3Dreferral%7Cutmcct%3D%2F%3B&utmu=qh~'::23.544466000, 'http://www.google-analytics.com/__utm.gif?utmwv=5.3.9&utms=1&utmn=611512153&utmhn=timesofindia.indiatimes.com&utmcs=UTF-8&utmsr=1280x720&utmvp=980x1544&utmsc=32-bit&utmul=en-gb&utmje=0&utmfl=11.1%20r115&utmdt=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&utmhid=1183072175&utmr=-&utmp=%2F&utmac=UA-198011-4&utmcc=__utma%3D1.471958541.1358311811.1361453799.1361456997.30%3B%2B__utmz%3D1.1360553871.16.3.utmcsr%3Dtimesofindia.indiatimes.com%7Cutmccn%3D(referral)%7Cutmcmd%3Dreferral%7Cutmcct%3D%2F%3B&utmu=qh~'::24.652493000"
32,223.181.32.61,173.194.36.4,736,23.177273000,3.8362,0,
33,223.181.32.61,96.17.182.41,580,23.198688000,3.7551,0,
34,223.181.32.61,74.125.236.25,1644,25.029437000,5.7730,1,'http://partner.googleadservices.com/gampad/google_ads_gpt.js'::26.532818000
35,223.181.32.61,103.14.124.9,3929,26.296212000,19.1163,5,"'http://speedtest.nextraworld.com/speedtest/latency.txt'::26.588799000, 'http://speedtest.nextraworld.com/speedtest/latency.txt'::26.988847000, 'http://speedtest.nextraworld.com/speedtest/latency.txt'::27.577827000, 'http://speedtest.nextraworld.com/speedtest/latency.txt'::27.837958000, 'http://speedtest.nextraworld.com/speedtest/latency.txt'::28.832596000"
36,223.181.32.61,125.252.226.152,23579,27.122020000,8.2501,5,"'http://timesofindia.indiatimes.com/thumb/18612443.cms?width=238&height=160'::27.674955000, 'http://timesofindia.indiatimes.com/videos/etbudgetheader.cms'::31.041692000, 'http://timesofindia.indiatimes.com/criminiflash.cms'::32.609997000, 'http://timesofindia.indiatimes.com/niftysensexhome1.cms'::32.745775000, 'http://timesofindia.indiatimes.com/poll.cms'::32.908364000"
37,223.181.32.61,125.252.226.152,424,27.373436000,3.3993,0,
