223.188.204.169,96.17.182.40,2790,0.000000000,6.5897,1 objects with url like http://timesofindia.indiatimes.com/breakingnews/br...
223.188.204.169,96.17.182.40,424,0.251186000,4.3295,No objects fetched
223.188.204.169,75.101.130.100,1490,2.500970000,1.2813,1 objects with url like http://ping.chartbeat.net/ping?h=timesofindia.indi...
223.188.204.169,74.125.236.56,11411,2.563964000,5.1976,9 objects with url like http://www.google.co.in/m/gne/suggest/v2?q=b&hl=en...
223.188.204.169,202.79.210.121,1840,9.319492000,0.4251,1 objects with url like http://bs.serving-sys.com/BurstingPipe/adServer.bs...
223.188.204.169,202.79.210.121,1534,9.633251000,0.4131,1 objects with url like http://bs.serving-sys.com/BurstingPipe/adServer.bs...
223.188.204.169,212.58.241.131,1969,10.183513000,0.6792,1 objects with url like http://bbc.co.uk/...
223.188.204.169,212.58.241.131,496,10.215103000,2.4512,No objects fetched
223.188.204.169,212.58.246.95,32372,10.710519000,6.1092,4 objects with url like http://www.bbc.co.uk/...
223.188.204.169,212.58.246.95,5292,10.919873000,5.8905,3 objects with url like http://www.bbc.co.uk/mobile/images/hp-colours/tile...
223.188.204.169,74.125.236.13,2112,12.017186000,2.6514,1 objects with url like http://pagead2.googlesyndication.com/pagead/gen_20...
223.188.204.169,212.58.246.95,1843,12.211453000,4.6083,1 objects with url like http://www.bbc.co.uk/mobile/images/newimgs/h2-bak....
223.188.204.169,96.17.182.41,3501,12.402003000,4.1905,1 objects with url like http://news.bbcimg.co.uk/media/images/64151000/jpg...
223.188.204.169,96.17.182.41,5927,12.402369000,4.2004,1 objects with url like http://news.bbcimg.co.uk/media/images/64152000/jpg...
223.188.204.169,96.17.182.41,5242,12.402579000,4.1938,1 objects with url like http://news.bbcimg.co.uk/media/images/64154000/jpg...
223.188.204.169,96.17.182.41,580,12.434801000,4.1559,No objects fetched
223.188.204.169,212.58.246.95,1881,12.567341000,4.2231,1 objects with url like http://www.bbc.co.uk/mobile/images/newimgs/ico_aud...
223.188.204.169,212.58.246.95,4172,12.568569000,4.2511,2 objects with url like http://www.bbc.co.uk/mobile/images/newimgs/ico_txt...
223.188.204.169,212.58.246.95,424,12.568861000,4.2435,No objects fetched
223.188.204.169,74.125.236.27,1742,12.633154000,4.0415,1 objects with url like http://ad-emea.doubleclick.net/imp;v7;x;264109743;...
223.188.204.169,74.125.236.28,8193,12.633470000,4.0551,2 objects with url like http://s0.2mdn.net/3448862/MID_2310171_BBC-Mobil1_...
223.188.204.169,66.235.132.152,3647,12.633731000,4.2346,2 objects with url like http://bbc.112.2o7.net/b/ss/bbcwglobalmobprod/5/%2...
223.188.204.169,66.235.132.152,496,12.808834000,4.0735,No objects fetched
223.188.204.169,77.72.118.168,2104,13.127583000,0.6992,1 objects with url like http://sa.bbc.co.uk/bbc/bbc/s?name=home.index.page...
223.188.204.169,212.58.246.95,2211,18.315090000,3.3702,1 objects with url like http://www.bbc.co.uk/news/mobile/world-asia-china-...
223.188.204.169,212.58.246.95,424,18.566909000,2.4977,No objects fetched
223.188.204.169,212.58.246.173,15906,19.110262000,3.2981,1 objects with url like http://m.bbc.co.uk/news/world-asia-china-20322288?...
223.188.204.169,212.58.246.173,424,19.317213000,2.6230,No objects fetched
223.188.204.169,96.17.182.48,14795,19.959504000,3.1113,4 objects with url like http://static.bbci.co.uk/frameworks/barlesque/2.17...
