223.188.204.169,74.125.135.193,2024,0.000000000,37.1737,No objects fetched
223.188.204.169,63.116.58.131,2963,0.992419000,14.1532,No objects fetched
223.188.204.169,74.125.236.184,10109,2.110172000,3.2037,8 objects with url like http://www.google.co.in/m/gne/suggest/v2?q=n&hl=en...
223.188.204.169,170.149.173.130,1794,7.106362000,3.3112,1 objects with url like http://www.nytimes.com/...
223.188.204.169,170.149.173.130,360,7.202656000,2.7285,No objects fetched
223.188.204.169,107.22.241.105,35608,8.678003000,7.7893,3 objects with url like http://mobile.nytimes.com/...
223.188.204.169,107.22.241.105,50140,9.823304000,6.6121,3 objects with url like http://mobile.nytimes.com/CSS;jsessionid=82D5E10CC...
223.188.204.169,107.22.241.105,14125,9.844711000,6.6209,3 objects with url like http://mobile.nytimes.com/css/elections;jsessionid...
223.188.204.169,107.22.241.105,5009,9.845594000,6.5898,2 objects with url like http://mobile.nytimes.com/i/topbar.js...
223.188.204.169,107.22.241.105,67083,9.846169000,6.5892,4 objects with url like http://mobile.nytimes.com/i/jquery-1.2.6.min.js...
223.188.204.169,107.22.241.105,6657,9.846730000,6.6024,3 objects with url like http://mobile.nytimes.com/i/utils.js...
223.188.204.169,107.22.241.105,12258,10.040897000,6.3980,3 objects with url like http://mobile.nytimes.com/i/searchsection.min.js...
223.188.204.169,170.149.173.130,1794,12.336590000,4.1290,1 objects with url like http://www.nytimes.com/adx/bin/clientside/259f4770...
223.188.204.169,122.160.242.176,3762,12.378577000,3.7489,2 objects with url like http://b.scorecardresearch.com/mobile.js...
223.188.204.169,122.160.242.169,7691,12.382133000,2.4079,1 objects with url like http://graphics8.nytimes.com/adx/images/ADS/29/97/...
223.188.204.169,74.125.236.28,1498,12.384037000,3.7994,1 objects with url like http://ad.doubleclick.net/ad/N6285.6440.NEWYORKTIM...
223.188.204.169,107.22.241.105,12276,12.445544000,4.0218,1 objects with url like http://mobile.nytimes.com/h/Ucndih5oE6gOFUJ7vdXy02...
223.188.204.169,107.22.241.105,45201,12.446060000,10.1922,4 objects with url like http://mobile.nytimes.com/h/Ucndih5oE6gOFUJ7vdXy02...
223.188.204.169,107.22.241.105,424,12.447205000,3.9858,No objects fetched
223.188.204.169,107.22.241.105,424,12.448031000,3.9875,No objects fetched
223.188.204.169,107.22.241.105,424,12.448393000,3.9790,No objects fetched
223.188.204.169,107.22.241.105,424,12.449031000,3.9863,No objects fetched
223.188.204.169,107.22.241.105,424,12.449522000,3.9778,No objects fetched
223.188.204.169,107.22.241.105,424,12.450328000,3.9852,No objects fetched
223.188.204.169,170.149.173.130,360,12.587748000,3.8777,No objects fetched
223.188.204.169,107.20.194.50,1569,12.672862000,3.7444,1 objects with url like http://analytics.conmio.com/p/31067011/13529772508...
223.188.204.169,23.21.55.152,1930,13.070235000,3.3972,1 objects with url like http://up.nytimes.com/?d=0&m=1&r=&u=http%3A%2F%2Fm...
223.188.204.169,74.125.236.27,1467,13.174444000,3.0689,1 objects with url like http://s0.2mdn.net/viewad/3039757/2-1x1.gif...
223.188.204.169,107.22.241.105,57933,16.756445000,5.8823,3 objects with url like http://mobile.nytimes.com/CSS?font=m...
223.188.204.169,74.125.236.28,1599,19.088855000,3.2985,1 objects with url like http://ad.doubleclick.net/ad/N6285.6440.NEWYORKTIM...
223.188.204.169,170.149.173.130,2043,19.091627000,3.5499,1 objects with url like http://www.nytimes.com/adx/bin/clientside/7258e2fc...
223.188.204.169,23.21.55.152,2138,19.132330000,3.5108,1 objects with url like http://up.nytimes.com/?d=0&m=1&r=http%3A%2F%2Fmobi...
223.188.204.169,107.20.194.50,3066,19.134047000,4.8515,2 objects with url like http://analytics.conmio.com/p/31067011/13529772578...
223.188.204.169,107.22.241.105,2481,19.149422000,4.8361,1 objects with url like http://mobile.nytimes.com/i/iphonenext.gif...
223.188.204.169,107.22.241.105,3869,19.150901000,3.4877,1 objects with url like http://mobile.nytimes.com/i/t_mini_share_icon.png...
223.188.204.169,107.22.241.105,424,19.151549000,3.4776,No objects fetched
223.188.204.169,122.160.242.176,1805,19.205707000,2.3756,1 objects with url like http://b.scorecardresearch.com/b?c1=10&c2=3005403&...
223.188.204.169,170.149.173.130,360,19.342435000,3.2970,No objects fetched
223.188.204.169,23.21.55.152,424,19.383332000,3.2555,No objects fetched
223.188.204.169,107.20.194.50,492,19.385004000,3.2535,No objects fetched
223.188.204.169,122.160.242.176,1528,22.164330000,3.4411,1 objects with url like http://b.scorecardresearch.com/b?c1=10&c2=3005403&...
223.188.204.169,107.22.241.105,21035,25.621658000,5.2302,1 objects with url like http://mobile.nytimes.com/2012/11/14/blogs/softwar...
223.188.204.169,107.22.241.105,424,25.873404000,2.8922,No objects fetched
223.188.204.169,74.125.236.28,1642,26.787337000,3.8001,1 objects with url like http://ad.doubleclick.net/ad/N6285.6440.NEWYORKTIM...
223.188.204.169,170.149.173.130,2040,26.788991000,4.0628,1 objects with url like http://www.nytimes.com/adx/bin/clientside/673b2dc6...
223.188.204.169,122.160.242.176,1887,26.793374000,3.7040,1 objects with url like http://b.scorecardresearch.com/b?c1=10&c2=3005403&...
223.188.204.169,170.149.173.130,360,27.042526000,3.8093,No objects fetched
223.188.204.169,23.21.55.152,2239,27.491945000,5.1373,1 objects with url like http://up.nytimes.com/?d=0&m=1&r=http%3A%2F%2Fmobi...
